job,salary,city,frequency,duration,company_name,company_scale,advantage
英语助教,80-100/天,合肥,5天/周,3个月,科大讯飞,2000人以上,免费三餐实习证明餐补 有梦想，年轻活泼，漂亮小姐姐，岗位补助，已审核，产品有前景
会计部实习生,200/天,上海,5天/周,4个月,NIO蔚来,2000人以上,实习津贴团队氛围好 团队体验，有憧憬，有发展，用户企业，成长快速，工作氛围优良，免费班车
报销审核会计实习生,200/天,上海,5天/周,3个月,NIO蔚来,2000人以上,实习津贴免费咖啡 团队体验，有憧憬，有发展，用户企业，成长快速，工作氛围优良，免费班车
人力资源实习生,200/天,上海,4天/周,4个月,NIO蔚来,2000人以上,成长平台老板nice团队氛围超好免费咖啡 团队体验，有憧憬，有发展，用户企业，成长快速，工作氛围优良，免费班车
设计实习生,120-150/天,北京,4天/周,9个月,转转,500-2000人,团队氛围成长空间 有趣的团队，团队专业，年轻任性，生日惊喜，环境氛围好，实战多成长快，提供茶饮零食，优秀团队，很好的学习成长氛围，节日惊喜
财务实习生（北京）,120-200/天,北京,3天/周,3个月,医渡云,500-2000人,免费健身房一日三餐实习津贴免费咖啡 医疗大数据，弹性工作
业务助理实习生,120-200/天,北京,3天/周,3个月,医渡云,500-2000人,免费三餐水果免费咖啡地铁周边免费健身房周末双休下午茶 医疗大数据，弹性工作
策划实习生,80-100/天,广州,5天/周,6个月,华扬联众,500-2000人,上市公司专业培训 人性管理，完备岗位培训，头脑风暴，弹性工作制，志同道合，子女附加险，福利环境超好，年底双薪，每年加薪，专业领带人
售后实习生（上海）,180-200/天,上海,5天/周,5个月,东软集团,2000人以上,绩效工资工作稳定 
投放运营实习生,120-180/天,上海,5天/周,3个月,WiFi万能钥匙,500-2000人,大公司机会多 数据至上
财务实习生,50-100/天,南京,3天/周,9个月,孩子王,2000人以上,轮岗机会 
视觉设计实习,100-120/天,南京,5天/周,6个月,途牛旅游网,2000人以上,120一天 不打杂！，有培训有提升，人性管理，内部培训
产品运营实习生（体验官）,0-20/天,全国,3天/周,2个月,搜狐,2000人以上,远程实习接受大一大二留学生实习不打卡可转正实习 良好团队氛围，有大牛，丰厚实习佣金，帅哥美女多，快速成长，自我提升，团队建设活动，可留任，高逼格环境，15天带薪年假
大数据开发-数据仓库方向实习生,150-250/天,北京,4天/周,3个月,搜狗,2000人以上,范围好平台广阔 
数据运营分析岗-数据运营分析实习生,200-300/天,北京,4天/周,3个月,搜狗,2000人以上,氛围好成长空间 
海淀学区房运营岗位,200-250/天,北京,6天/周,12个月,北京链家,2000人以上,底薪5000 高额提佣晋升快不靠背景 季度出游，弹性工作时间，晋升空间大，90后团队，销售部，大平台，优秀可转正
语音信息编辑,100-150/天,杭州,5天/周,5个月,同花顺,2000人以上,上市公司 免费健身，这里有梦想，户外拓展
语音算法工程师,200-250/天,杭州,5天/周,12个月,同花顺,2000人以上,有技术大牛带可转正 免费健身，这里有梦想，户外拓展
图像标注实习生,100-150/天,杭州,5天/周,5个月,同花顺,2000人以上,上市公司人工智能 免费健身，这里有梦想，户外拓展
人力资源实习生-教育BG-北京,100-150/天,北京,5天/周,3个月,科大讯飞,2000人以上,暑期实习实习证明周末双休 有梦想，年轻活泼，漂亮小姐姐，岗位补助，已审核，产品有前景
用户运营实习生-教育BG-北京,100-120/天,北京,4天/周,3个月,科大讯飞,2000人以上,实习证明免费班车餐补节日福利 有梦想，年轻活泼，漂亮小姐姐，岗位补助，已审核，产品有前景
HR intern,100-150/天,杭州,3天/周,6个月,NIO蔚来,2000人以上,大平台发展前景好 团队体验，有憧憬，有发展，用户企业，成长快速，工作氛围优良，免费班车
项目助理实习生,200-400/天,苏州,5天/周,6个月,momenta,150-500人,一日三餐 氛围和善，发展迅速
销售管培生（西安）,100-200/天,西安,5天/周,5个月,东软集团,2000人以上,提供转正机会 
招聘实习生,120-150/天,广州,4天/周,3个月,东软集团,2000人以上,绩效奖金实习证明周末双休 
招聘实习生,120-150/天,广州,4天/周,4个月,东软集团,2000人以上,可转正实习周末双休实习证明 
java实习生,150-200/天,武汉,5天/周,6个月,TalkingData,500-2000人,可转正实习 办公环境优，团队氛围超赞，成长机会多，学习型，团队大牛云集，周末双休，员工期权，实干不空谈，互联网公司，发展前景好
HR实习生,120-180/天,北京,4天/周,6个月,TalkingData,500-2000人,大数据独角兽；免费早餐生日福利免费健身房下午茶 办公环境优，团队氛围超赞，成长机会多，学习型，团队大牛云集，周末双休，员工期权，实干不空谈，互联网公司，发展前景好
测试实习生,120-200/天,北京,4天/周,6个月,TalkingData,500-2000人,下午茶 办公环境优，团队氛围超赞，成长机会多，学习型，团队大牛云集，周末双休，员工期权，实干不空谈，互联网公司，发展前景好
大数据开发实习生,200-300/天,北京,5天/周,0个月,TalkingData,500-2000人,创新方向高于同行薪资东直门便利交通 办公环境优，团队氛围超赞，成长机会多，学习型，团队大牛云集，周末双休，员工期权，实干不空谈，互联网公司，发展前景好
Java后端开发实习生,125-250/天,上海,3天/周,4个月,陆金所,500-2000人,世界500强互联网金融 团队给力，国企大牛，平台好，领导好
软件测试实习生,125-250/天,上海,4天/周,6个月,陆金所,500-2000人,平台大发展好 团队给力，国企大牛，平台好，领导好
主播运营实习生,120-150/天,成都,3天/周,6个月,喜马拉雅,500-2000人,音频独角兽弹性工作时间下午茶福利团队 弹性工作＆迟到豁免，餐饮补贴＆免费水果，丰厚年终奖＆期权激励，节日福利＆团建基金，年陈福利，内部购买，游戏室＆按摩椅＆淋浴房＆24H直播间，明星大咖出没，音频独角兽
前端实习生,100-150/天,上海,3天/周,4个月,喜马拉雅,500-2000人,独角兽公司团队下午茶福利 弹性工作＆迟到豁免，餐饮补贴＆免费水果，丰厚年终奖＆期权激励，节日福利＆团建基金，年陈福利，内部购买，游戏室＆按摩椅＆淋浴房＆24H直播间，明星大咖出没，音频独角兽
HR实习生（招聘组）,120-150/天,上海,5天/周,3个月,喜马拉雅,500-2000人,独角兽弹性制免费晚餐免费班车 弹性工作＆迟到豁免，餐饮补贴＆免费水果，丰厚年终奖＆期权激励，节日福利＆团建基金，年陈福利，内部购买，游戏室＆按摩椅＆淋浴房＆24H直播间，明星大咖出没，音频独角兽
计算机视觉核心算法实习生,300-400/天,北京,4天/周,3个月,依图,500-2000人,实习津贴实习证明不打卡水平技术人工智能前沿行业痛点 人工智能，免费零食饮料，免费健身房，实习证明
人力资源实习生,100-150/天,杭州,4天/周,5个月,海康威视,2000人以上,餐饮补贴  竞争性日薪大平台 大平台，锻炼多
海外品牌营销实习生,100-120/天,杭州,5天/周,3个月,海康威视,2000人以上,周末双休 大平台，锻炼多
税务实习生,200/天,上海,4天/周,4个月,NIO蔚来,2000人以上,上市公司薪资待遇团队氛围 团队体验，有憧憬，有发展，用户企业，成长快速，工作氛围优良，免费班车
培训运营实习生,200/天,上海,5天/周,6个月,NIO蔚来,2000人以上,实习津贴全市班车免费咖啡零食 团队体验，有憧憬，有发展，用户企业，成长快速，工作氛围优良，免费班车
运营实习生,200/天,上海,5天/周,3个月,NIO蔚来,2000人以上,日常实习 团队体验，有憧憬，有发展，用户企业，成长快速，工作氛围优良，免费班车
数据分析实习生,200/天,上海,5天/周,6个月,NIO蔚来,2000人以上,实习津贴 团队体验，有憧憬，有发展，用户企业，成长快速，工作氛围优良，免费班车
专员-交付服务实习生,150/天,苏州,5天/周,6个月,NIO蔚来,2000人以上,实习津贴可转正实习节日福利 团队体验，有憧憬，有发展，用户企业，成长快速，工作氛围优良，免费班车
数据运营实习生,150/天,苏州,5天/周,3个月,NIO蔚来,2000人以上,地铁周边实习证明 团队体验，有憧憬，有发展，用户企业，成长快速，工作氛围优良，免费班车
C++开发实习生-苏州,300-400/天,苏州,4天/周,4个月,momenta,150-500人,行业大牛学术氛围一日三餐 氛围和善，发展迅速
售后实习生（西安）,120-180/天,西安,5天/周,8个月,东软集团,2000人以上,商业保险 
营销助理,80-100/天,沈阳,5天/周,3个月,东软集团,2000人以上,可转正实习留学生实习实习证明弹性工作 
人力资源助理,75-80/天,沈阳,5天/周,2个月,东软集团,2000人以上,实习生优先享受转正待遇提供员工宿舍。 
大数据实习生,150-250/天,北京,4天/周,3个月,TalkingData,500-2000人,大数据平台+技术大咖+周全的福利待遇 办公环境优，团队氛围超赞，成长机会多，学习型，团队大牛云集，周末双休，员工期权，实干不空谈，互联网公司，发展前景好
咨询实习生（金融行业）,150-200/天,北京,4天/周,12个月,TalkingData,500-2000人,大数据项目好 办公环境优，团队氛围超赞，成长机会多，学习型，团队大牛云集，周末双休，员工期权，实干不空谈，互联网公司，发展前景好
法务实习生,150-180/天,北京,5天/周,6个月,一点资讯,500-2000人,成长快氛围好待遇高 
电影PRO视频剪辑实习生,100-150/天,北京,5天/周,4个月,豆瓣网,150-500人,提供早餐下午茶 有活力的团队，弹性工时，咖啡随便喝，办公氛围年轻，产品有前景，技术专注
招聘实习生,120-150/天,上海,5天/周,4个月,喜马拉雅,500-2000人,音频独角兽 弹性工作＆迟到豁免，餐饮补贴＆免费水果，丰厚年终奖＆期权激励，节日福利＆团建基金，年陈福利，内部购买，游戏室＆按摩椅＆淋浴房＆24H直播间，明星大咖出没，音频独角兽
运营实习生,150-180/天,上海,5天/周,3个月,喜马拉雅,500-2000人,免费晚餐弹性工作制音频类独角兽 弹性工作＆迟到豁免，餐饮补贴＆免费水果，丰厚年终奖＆期权激励，节日福利＆团建基金，年陈福利，内部购买，游戏室＆按摩椅＆淋浴房＆24H直播间，明星大咖出没，音频独角兽
应届生京西运营管理实习生,200-250/天,北京,6天/周,12个月,北京链家,2000人以上,你的付出看的到 季度出游，弹性工作时间，晋升空间大，90后团队，销售部，大平台，优秀可转正
五棵松毕业运营实习,200-400/天,北京,6天/周,12个月,北京链家,2000人以上,底薪5000高提佣师徒制晋升快大平台 季度出游，弹性工作时间，晋升空间大，90后团队，销售部，大平台，优秀可转正
